time,"I(IDC|XIN)","P(B6|XIN)","I(ROUT)"
4.340000e-11,8.680000e-06,9.633497e-01,1.859626e-08
4.350000e-11,8.700000e-06,9.639430e-01,1.868474e-08
4.360000e-11,8.720000e-06,9.645393e-01,1.877423e-08
4.370000e-11,8.740000e-06,9.651387e-01,1.886473e-08
4.380000e-11,8.760000e-06,9.657411e-01,1.895626e-08
4.390000e-11,8.780000e-06,9.663466e-01,1.904883e-08
4.400000e-11,8.800000e-06,9.669553e-01,1.914246e-08
4.410000e-11,8.820000e-06,9.675672e-01,1.923717e-08
4.420000e-11,8.840000e-06,9.681823e-01,1.933295e-08
4.430000e-11,8.860000e-06,9.688006e-01,1.942984e-08
4.440000e-11,8.880000e-06,9.694223e-01,1.952784e-08
4.450000e-11,8.900000e-06,9.700473e-01,1.962698e-08
4.460000e-11,8.920000e-06,9.706757e-01,1.972725e-08
4.470000e-11,8.940000e-06,9.713075e-01,1.982869e-08
4.480000e-11,8.960000e-06,9.719427e-01,1.993131e-08
4.490000e-11,8.980000e-06,9.725815e-01,2.003513e-08
4.500000e-11,9.000000e-06,9.732238e-01,2.014015e-08
4.510000e-11,9.020000e-06,9.738696e-01,2.024641e-08
4.520000e-11,9.040000e-06,9.745191e-01,2.035391e-08
4.530000e-11,9.060000e-06,9.751723e-01,2.046268e-08
4.540000e-11,9.080000e-06,9.758292e-01,2.057273e-08
4.550000e-11,9.100000e-06,9.764898e-01,2.068409e-08
4.560000e-11,9.120000e-06,9.771543e-01,2.079676e-08
4.570000e-11,9.140000e-06,9.778226e-01,2.091078e-08
4.580000e-11,9.160000e-06,9.784948e-01,2.102616e-08
4.590000e-11,9.180000e-06,9.791710e-01,2.114293e-08
4.600000e-11,9.200000e-06,9.798511e-01,2.126110e-08
4.610000e-11,9.220000e-06,9.805353e-01,2.138069e-08
4.620000e-11,9.240000e-06,9.812236e-01,2.150173e-08
4.630000e-11,9.260000e-06,9.819160e-01,2.162424e-08
4.640000e-11,9.280000e-06,9.826126e-01,2.174824e-08
4.650000e-11,9.300000e-06,9.833135e-01,2.187376e-08
4.660000e-11,9.320000e-06,9.840187e-01,2.200082e-08
4.670000e-11,9.340000e-06,9.847283e-01,2.212944e-08
4.680000e-11,9.360000e-06,9.854422e-01,2.225965e-08
4.690000e-11,9.380000e-06,9.861607e-01,2.239147e-08
4.700000e-11,9.400000e-06,9.868836e-01,2.252494e-08
4.710000e-11,9.420000e-06,9.876112e-01,2.266007e-08
4.720000e-11,9.440000e-06,9.883434e-01,2.279689e-08
4.730000e-11,9.460000e-06,9.890803e-01,2.293544e-08
4.740000e-11,9.480000e-06,9.898220e-01,2.307574e-08
4.750000e-11,9.500000e-06,9.905685e-01,2.321781e-08
4.760000e-11,9.520000e-06,9.913199e-01,2.336170e-08
4.770000e-11,9.540000e-06,9.920762e-01,2.350742e-08
4.780000e-11,9.560000e-06,9.928376e-01,2.365501e-08
4.790000e-11,9.580000e-06,9.936041e-01,2.380450e-08
4.800000e-11,9.600000e-06,9.943757e-01,2.395592e-08
4.810000e-11,9.620000e-06,9.951526e-01,2.410931e-08
4.820000e-11,9.640000e-06,9.959348e-01,2.426470e-08
4.830000e-11,9.660000e-06,9.967223e-01,2.442213e-08
4.840000e-11,9.680000e-06,9.975153e-01,2.458162e-08
4.850000e-11,9.700000e-06,9.983138e-01,2.474321e-08
4.860000e-11,9.720000e-06,9.991178e-01,2.490695e-08
4.870000e-11,9.740000e-06,9.999276e-01,2.507287e-08
4.880000e-11,9.760000e-06,1.000743e+00,2.524100e-08
4.890000e-11,9.780000e-06,1.001564e+00,2.541139e-08
4.900000e-11,9.800000e-06,1.002392e+00,2.558407e-08
4.910000e-11,9.820000e-06,1.003225e+00,2.575910e-08
4.920000e-11,9.840000e-06,1.004064e+00,2.593650e-08
4.930000e-11,9.860000e-06,1.004910e+00,2.611632e-08
4.940000e-11,9.880000e-06,1.005761e+00,2.629861e-08
4.950000e-11,9.900000e-06,1.006620e+00,2.648341e-08
4.960000e-11,9.920000e-06,1.007484e+00,2.667077e-08
4.970000e-11,9.940000e-06,1.008355e+00,2.686072e-08
4.980000e-11,9.960000e-06,1.009233e+00,2.705333e-08
4.990000e-11,9.980000e-06,1.010117e+00,2.724864e-08
5.000000e-11,1.000000e-05,1.011008e+00,2.744670e-08
5.010000e-11,1.002000e-05,1.011906e+00,2.764756e-08
5.020000e-11,1.004000e-05,1.012811e+00,2.785128e-08
5.030000e-11,1.006000e-05,1.013724e+00,2.805790e-08
5.040000e-11,1.008000e-05,1.014643e+00,2.826748e-08
5.050000e-11,1.010000e-05,1.015570e+00,2.848008e-08
5.060000e-11,1.012000e-05,1.016504e+00,2.869576e-08
5.070000e-11,1.014000e-05,1.017446e+00,2.891457e-08
5.080000e-11,1.016000e-05,1.018395e+00,2.913658e-08
5.090000e-11,1.018000e-05,1.019352e+00,2.936184e-08
5.100000e-11,1.020000e-05,1.020318e+00,2.959042e-08
5.110000e-11,1.022000e-05,1.021291e+00,2.982239e-08
5.120000e-11,1.024000e-05,1.022272e+00,3.005781e-08
5.130000e-11,1.026000e-05,1.023262e+00,3.029674e-08
5.140000e-11,1.028000e-05,1.024260e+00,3.053926e-08
5.150000e-11,1.030000e-05,1.025266e+00,3.078544e-08
5.160000e-11,1.032000e-05,1.026281e+00,3.103534e-08
5.170000e-11,1.034000e-05,1.027305e+00,3.128906e-08
5.180000e-11,1.036000e-05,1.028338e+00,3.154665e-08
5.190000e-11,1.038000e-05,1.029380e+00,3.180820e-08
5.200000e-11,1.040000e-05,1.030432e+00,3.207379e-08
5.210000e-11,1.042000e-05,1.031492e+00,3.234350e-08
5.220000e-11,1.044000e-05,1.032562e+00,3.261741e-08
5.230000e-11,1.046000e-05,1.033642e+00,3.289561e-08
5.240000e-11,1.048000e-05,1.034732e+00,3.317819e-08
5.250000e-11,1.050000e-05,1.035832e+00,3.346523e-08
5.260000e-11,1.052000e-05,1.036942e+00,3.375683e-08
5.270000e-11,1.054000e-05,1.038062e+00,3.405308e-08
5.280000e-11,1.056000e-05,1.039193e+00,3.435409e-08
5.290000e-11,1.058000e-05,1.040334e+00,3.465994e-08
5.300000e-11,1.060000e-05,1.041487e+00,3.497074e-08
5.310000e-11,1.062000e-05,1.042650e+00,3.528660e-08
5.320000e-11,1.064000e-05,1.043825e+00,3.560761e-08
5.330000e-11,1.066000e-05,1.045011e+00,3.593390e-08
5.340000e-11,1.068000e-05,1.046208e+00,3.626556e-08
5.350000e-11,1.070000e-05,1.047418e+00,3.660272e-08
5.360000e-11,1.072000e-05,1.048640e+00,3.694549e-08
5.370000e-11,1.074000e-05,1.049873e+00,3.729400e-08
5.380000e-11,1.076000e-05,1.051120e+00,3.764836e-08
5.390000e-11,1.078000e-05,1.052379e+00,3.800871e-08
5.400000e-11,1.080000e-05,1.053651e+00,3.837516e-08
5.410000e-11,1.082000e-05,1.054936e+00,3.874786e-08
5.420000e-11,1.084000e-05,1.056234e+00,3.912694e-08
5.430000e-11,1.086000e-05,1.057546e+00,3.951255e-08
5.440000e-11,1.088000e-05,1.058872e+00,3.990481e-08
5.450000e-11,1.090000e-05,1.060212e+00,4.030388e-08
5.460000e-11,1.092000e-05,1.061566e+00,4.070992e-08
5.470000e-11,1.094000e-05,1.062935e+00,4.112307e-08
5.480000e-11,1.096000e-05,1.064318e+00,4.154348e-08
5.490000e-11,1.098000e-05,1.065717e+00,4.197134e-08
5.500000e-11,1.100000e-05,1.067132e+00,4.240679e-08
5.510000e-11,1.102000e-05,1.068562e+00,4.285001e-08
5.520000e-11,1.104000e-05,1.070008e+00,4.330118e-08
5.530000e-11,1.106000e-05,1.071470e+00,4.376047e-08
5.540000e-11,1.108000e-05,1.072949e+00,4.422806e-08
5.550000e-11,1.110000e-05,1.074445e+00,4.470415e-08
5.560000e-11,1.112000e-05,1.075958e+00,4.518893e-08
5.570000e-11,1.114000e-05,1.077488e+00,4.568260e-08
5.580000e-11,1.116000e-05,1.079037e+00,4.618535e-08
5.590000e-11,1.118000e-05,1.080604e+00,4.669740e-08
5.600000e-11,1.120000e-05,1.082189e+00,4.721895e-08
5.610000e-11,1.122000e-05,1.083793e+00,4.775024e-08
5.620000e-11,1.124000e-05,1.085417e+00,4.829148e-08
5.630000e-11,1.126000e-05,1.087060e+00,4.884290e-08
5.640000e-11,1.128000e-05,1.088724e+00,4.940474e-08
5.650000e-11,1.130000e-05,1.090408e+00,4.997725e-08
5.660000e-11,1.132000e-05,1.092113e+00,5.056066e-08
5.670000e-11,1.134000e-05,1.093839e+00,5.115523e-08
5.680000e-11,1.136000e-05,1.095586e+00,5.176124e-08
5.690000e-11,1.138000e-05,1.097356e+00,5.237893e-08
5.700000e-11,1.140000e-05,1.099149e+00,5.300860e-08
5.710000e-11,1.142000e-05,1.100965e+00,5.365051e-08
5.720000e-11,1.144000e-05,1.102804e+00,5.430497e-08
5.730000e-11,1.146000e-05,1.104667e+00,5.497226e-08
5.740000e-11,1.148000e-05,1.106554e+00,5.565269e-08
5.750000e-11,1.150000e-05,1.108467e+00,5.634658e-08
5.760000e-11,1.152000e-05,1.110405e+00,5.705424e-08
5.770000e-11,1.154000e-05,1.112369e+00,5.777601e-08
5.780000e-11,1.156000e-05,1.114359e+00,5.851221e-08
5.790000e-11,1.158000e-05,1.116377e+00,5.926321e-08
5.800000e-11,1.160000e-05,1.118422e+00,6.002935e-08
5.810000e-11,1.162000e-05,1.120496e+00,6.081099e-08
5.820000e-11,1.164000e-05,1.122598e+00,6.160852e-08
5.830000e-11,1.166000e-05,1.124730e+00,6.242232e-08
5.840000e-11,1.168000e-05,1.126892e+00,6.325278e-08
5.850000e-11,1.170000e-05,1.129084e+00,6.410030e-08
5.860000e-11,1.172000e-05,1.131308e+00,6.496531e-08
5.870000e-11,1.174000e-05,1.133564e+00,6.584824e-08
5.880000e-11,1.176000e-05,1.135852e+00,6.674951e-08
5.890000e-11,1.178000e-05,1.138174e+00,6.766959e-08
5.900000e-11,1.180000e-05,1.140530e+00,6.860892e-08
5.910000e-11,1.182000e-05,1.142921e+00,6.956801e-08
5.920000e-11,1.184000e-05,1.145347e+00,7.054732e-08
5.930000e-11,1.186000e-05,1.147810e+00,7.154736e-08
5.940000e-11,1.188000e-05,1.150310e+00,7.256866e-08
5.950000e-11,1.190000e-05,1.152848e+00,7.361174e-08
5.960000e-11,1.192000e-05,1.155425e+00,7.467714e-08
5.970000e-11,1.194000e-05,1.158041e+00,7.576544e-08
5.980000e-11,1.196000e-05,1.160699e+00,7.687721e-08
5.990000e-11,1.198000e-05,1.163397e+00,7.801304e-08
6.000000e-11,1.200000e-05,1.166138e+00,7.917356e-08
6.010000e-11,1.202000e-05,1.168922e+00,8.035938e-08
6.020000e-11,1.204000e-05,1.171751e+00,8.157117e-08
6.030000e-11,1.206000e-05,1.174625e+00,8.280959e-08
6.040000e-11,1.208000e-05,1.177545e+00,8.407533e-08
6.050000e-11,1.210000e-05,1.180512e+00,8.536911e-08
6.060000e-11,1.212000e-05,1.183529e+00,8.669165e-08
6.070000e-11,1.214000e-05,1.186594e+00,8.804373e-08
6.080000e-11,1.216000e-05,1.189711e+00,8.942611e-08
6.090000e-11,1.218000e-05,1.192879e+00,9.083961e-08
6.100000e-11,1.220000e-05,1.196101e+00,9.228507e-08
6.110000e-11,1.222000e-05,1.199377e+00,9.376334e-08
6.120000e-11,1.224000e-05,1.202709e+00,9.527532e-08
6.130000e-11,1.226000e-05,1.206097e+00,9.682193e-08
6.140000e-11,1.228000e-05,1.209544e+00,9.840412e-08
6.150000e-11,1.230000e-05,1.213051e+00,1.000229e-07
6.160000e-11,1.232000e-05,1.216619e+00,1.016792e-07
6.170000e-11,1.234000e-05,1.220250e+00,1.033742e-07
6.180000e-11,1.236000e-05,1.223945e+00,1.051090e-07
6.190000e-11,1.238000e-05,1.227705e+00,1.068847e-07
6.200000e-11,1.240000e-05,1.231533e+00,1.087024e-07
6.210000e-11,1.242000e-05,1.235430e+00,1.105634e-07
6.220000e-11,1.244000e-05,1.239398e+00,1.124690e-07
6.230000e-11,1.246000e-05,1.243438e+00,1.144205e-07
6.240000e-11,1.248000e-05,1.247553e+00,1.164193e-07
6.250000e-11,1.250000e-05,1.251744e+00,1.184668e-07
6.260000e-11,1.252000e-05,1.256013e+00,1.205645e-07
6.270000e-11,1.254000e-05,1.260363e+00,1.227139e-07
6.280000e-11,1.256000e-05,1.264795e+00,1.249167e-07
6.290000e-11,1.258000e-05,1.269311e+00,1.271746e-07
6.300000e-11,1.260000e-05,1.273914e+00,1.294892e-07
6.310000e-11,1.262000e-05,1.278607e+00,1.318624e-07
6.320000e-11,1.264000e-05,1.283390e+00,1.342962e-07
6.330000e-11,1.266000e-05,1.288268e+00,1.367925e-07
6.340000e-11,1.268000e-05,1.293242e+00,1.393534e-07
6.350000e-11,1.270000e-05,1.298315e+00,1.419811e-07
6.360000e-11,1.272000e-05,1.303490e+00,1.446778e-07
6.370000e-11,1.274000e-05,1.308770e+00,1.474459e-07
6.380000e-11,1.276000e-05,1.314157e+00,1.502878e-07
6.390000e-11,1.278000e-05,1.319655e+00,1.532062e-07
6.400000e-11,1.280000e-05,1.325268e+00,1.562037e-07
6.410000e-11,1.282000e-05,1.330997e+00,1.592832e-07
6.420000e-11,1.284000e-05,1.336847e+00,1.624477e-07
6.430000e-11,1.286000e-05,1.342821e+00,1.657001e-07
6.440000e-11,1.288000e-05,1.348924e+00,1.690439e-07
6.450000e-11,1.290000e-05,1.355158e+00,1.724823e-07
6.460000e-11,1.292000e-05,1.361528e+00,1.760188e-07
6.470000e-11,1.294000e-05,1.368038e+00,1.796574e-07
6.480000e-11,1.296000e-05,1.374692e+00,1.834017e-07
6.490000e-11,1.298000e-05,1.381496e+00,1.872559e-07
6.500000e-11,1.300000e-05,1.388452e+00,1.912242e-07
6.510000e-11,1.302000e-05,1.395568e+00,1.953112e-07
6.520000e-11,1.304000e-05,1.402846e+00,1.995214e-07
6.530000e-11,1.306000e-05,1.410294e+00,2.038598e-07
6.540000e-11,1.308000e-05,1.417916e+00,2.083315e-07
6.550000e-11,1.310000e-05,1.425718e+00,2.129419e-07
6.560000e-11,1.312000e-05,1.433707e+00,2.176966e-07
6.570000e-11,1.314000e-05,1.441887e+00,2.226014e-07
6.580000e-11,1.316000e-05,1.450267e+00,2.276626e-07
6.590000e-11,1.318000e-05,1.458853e+00,2.328864e-07
6.600000e-11,1.320000e-05,1.467651e+00,2.382798e-07
6.610000e-11,1.322000e-05,1.476669e+00,2.438497e-07
6.620000e-11,1.324000e-05,1.485916e+00,2.496034e-07
6.630000e-11,1.326000e-05,1.495398e+00,2.555487e-07
6.640000e-11,1.328000e-05,1.505125e+00,2.616935e-07
6.650000e-11,1.330000e-05,1.515105e+00,2.680462e-07
6.660000e-11,1.332000e-05,1.525348e+00,2.746156e-07
6.670000e-11,1.334000e-05,1.535862e+00,2.814108e-07
6.680000e-11,1.336000e-05,1.546657e+00,2.884411e-07
6.690000e-11,1.338000e-05,1.557744e+00,2.957165e-07
6.700000e-11,1.340000e-05,1.569135e+00,3.032473e-07
6.710000e-11,1.342000e-05,1.580838e+00,3.110441e-07
6.720000e-11,1.344000e-05,1.592867e+00,3.191179e-07
6.730000e-11,1.346000e-05,1.605234e+00,3.274802e-07
6.740000e-11,1.348000e-05,1.617951e+00,3.361430e-07
6.750000e-11,1.350000e-05,1.631030e+00,3.451184e-07
6.760000e-11,1.352000e-05,1.644487e+00,3.544192e-07
6.770000e-11,1.354000e-05,1.658334e+00,3.640584e-07
6.780000e-11,1.356000e-05,1.672586e+00,3.740495e-07
6.790000e-11,1.358000e-05,1.687259e+00,3.844063e-07
6.800000e-11,1.360000e-05,1.702367e+00,3.951430e-07
6.810000e-11,1.362000e-05,1.717928e+00,4.062741e-07
6.820000e-11,1.364000e-05,1.733958e+00,4.178144e-07
6.830000e-11,1.366000e-05,1.750474e+00,4.297789e-07
6.840000e-11,1.368000e-05,1.767494e+00,4.421829e-07
6.850000e-11,1.370000e-05,1.785035e+00,4.550419e-07
6.860000e-11,1.372000e-05,1.803118e+00,4.683713e-07
6.870000e-11,1.374000e-05,1.821761e+00,4.821869e-07
6.880000e-11,1.376000e-05,1.840984e+00,4.965042e-07
6.890000e-11,1.378000e-05,1.860807e+00,5.113377e-07
6.900000e-11,1.380000e-05,1.881249e+00,5.266968e-07
6.910000e-11,1.382000e-05,1.902325e+00,5.425844e-07
6.920000e-11,1.384000e-05,1.924053e+00,5.589991e-07
6.930000e-11,1.386000e-05,1.946447e+00,5.759386e-07
6.940000e-11,1.388000e-05,1.969523e+00,5.934018e-07
6.950000e-11,1.390000e-05,1.993296e+00,6.113898e-07
6.960000e-11,1.392000e-05,2.017785e+00,6.299064e-07
6.970000e-11,1.394000e-05,2.043007e+00,6.489569e-07
6.980000e-11,1.396000e-05,2.068981e+00,6.685488e-07
6.990000e-11,1.398000e-05,2.095725e+00,6.886904e-07
7.000000e-11,1.400000e-05,2.123260e+00,7.093914e-07
7.010000e-11,1.402000e-05,2.151606e+00,7.306620e-07
7.020000e-11,1.404000e-05,2.180783e+00,7.525129e-07
7.030000e-11,1.406000e-05,2.210813e+00,7.749552e-07
7.040000e-11,1.408000e-05,2.241717e+00,7.980000e-07
7.050000e-11,1.410000e-05,2.273517e+00,8.216587e-07
7.060000e-11,1.412000e-05,2.306236e+00,8.459423e-07
7.070000e-11,1.414000e-05,2.339896e+00,8.708617e-07
7.080000e-11,1.416000e-05,2.374519e+00,8.964275e-07
7.090000e-11,1.418000e-05,2.410128e+00,9.226497e-07
7.100000e-11,1.420000e-05,2.446746e+00,9.495379e-07
7.110000e-11,1.422000e-05,2.484397e+00,9.771007e-07
7.120000e-11,1.424000e-05,2.523104e+00,1.005346e-06
7.130000e-11,1.426000e-05,2.562888e+00,1.034280e-06
7.140000e-11,1.428000e-05,2.603773e+00,1.063909e-06
7.150000e-11,1.430000e-05,2.645781e+00,1.094236e-06
7.160000e-11,1.432000e-05,2.688934e+00,1.125262e-06
7.170000e-11,1.434000e-05,2.733252e+00,1.156986e-06
7.180000e-11,1.436000e-05,2.778671e+00,1.189141e-06
7.190000e-11,1.438000e-05,2.825027e+00,1.221185e-06
7.200000e-11,1.440000e-05,2.872223e+00,1.252815e-06
7.210000e-11,1.442000e-05,2.920228e+00,1.283972e-06
7.220000e-11,1.444000e-05,2.969044e+00,1.314706e-06
7.230000e-11,1.446000e-05,3.018681e+00,1.345085e-06
7.240000e-11,1.448000e-05,3.069148e+00,1.375168e-06
7.250000e-11,1.450000e-05,3.120447e+00,1.404994e-06
7.260000e-11,1.452000e-05,3.172576e+00,1.434583e-06
7.270000e-11,1.454000e-05,3.225529e+00,1.463936e-06
7.280000e-11,1.456000e-05,3.279297e+00,1.493044e-06
7.290000e-11,1.458000e-05,3.333863e+00,1.521885e-06
7.300000e-11,1.460000e-05,3.389211e+00,1.550429e-06
7.310000e-11,1.462000e-05,3.445318e+00,1.578635e-06
7.320000e-11,1.464000e-05,3.502158e+00,1.606455e-06
7.330000e-11,1.466000e-05,3.559702e+00,1.633832e-06
7.340000e-11,1.468000e-05,3.617916e+00,1.660702e-06
7.350000e-11,1.470000e-05,3.676760e+00,1.686992e-06
7.360000e-11,1.472000e-05,3.736193e+00,1.712624e-06
7.370000e-11,1.474000e-05,3.796167e+00,1.737512e-06
7.380000e-11,1.476000e-05,3.856631e+00,1.761567e-06
7.390000e-11,1.478000e-05,3.917528e+00,1.784693e-06
7.400000e-11,1.480000e-05,3.978799e+00,1.806791e-06
7.410000e-11,1.482000e-05,4.040381e+00,1.827760e-06
7.420000e-11,1.484000e-05,4.102207e+00,1.847499e-06
7.430000e-11,1.486000e-05,4.164207e+00,1.865906e-06
7.440000e-11,1.488000e-05,4.226308e+00,1.882881e-06
7.450000e-11,1.490000e-05,4.288437e+00,1.898328e-06
7.460000e-11,1.492000e-05,4.350518e+00,1.912155e-06
7.470000e-11,1.494000e-05,4.412475e+00,1.924278e-06
7.480000e-11,1.496000e-05,4.474231e+00,1.934619e-06
7.490000e-11,1.498000e-05,4.535710e+00,1.943110e-06
7.500000e-11,1.500000e-05,4.596838e+00,1.949694e-06
7.510000e-11,1.502000e-05,4.657543e+00,1.954324e-06
7.520000e-11,1.504000e-05,4.717754e+00,1.956966e-06
7.530000e-11,1.506000e-05,4.777404e+00,1.957600e-06
7.540000e-11,1.508000e-05,4.836430e+00,1.956218e-06
7.550000e-11,1.510000e-05,4.894773e+00,1.952825e-06
7.560000e-11,1.512000e-05,4.952377e+00,1.947440e-06
7.570000e-11,1.514000e-05,5.009192e+00,1.940095e-06
7.580000e-11,1.516000e-05,5.065173e+00,1.930832e-06
7.590000e-11,1.518000e-05,5.120279e+00,1.919709e-06
7.600000e-11,1.520000e-05,5.174474e+00,1.906790e-06
7.610000e-11,1.522000e-05,5.227729e+00,1.892151e-06
7.620000e-11,1.524000e-05,5.280017e+00,1.875876e-06
7.630000e-11,1.526000e-05,5.331319e+00,1.858056e-06
7.640000e-11,1.528000e-05,5.381617e+00,1.838786e-06
7.650000e-11,1.530000e-05,5.430901e+00,1.818168e-06
7.660000e-11,1.532000e-05,5.479162e+00,1.796307e-06
7.670000e-11,1.534000e-05,5.526397e+00,1.773309e-06
7.680000e-11,1.536000e-05,5.572605e+00,1.749280e-06
7.690000e-11,1.538000e-05,5.617591e+00,1.723716e-06
7.700000e-11,1.540000e-05,5.661175e+00,1.696202e-06
7.710000e-11,1.542000e-05,5.703283e+00,1.666686e-06
7.720000e-11,1.544000e-05,5.743922e+00,1.635375e-06
7.730000e-11,1.546000e-05,5.783140e+00,1.602587e-06
7.740000e-11,1.548000e-05,5.820997e+00,1.568647e-06
7.750000e-11,1.550000e-05,5.857554e+00,1.533856e-06
7.760000e-11,1.552000e-05,5.892867e+00,1.498476e-06
7.770000e-11,1.554000e-05,5.926991e+00,1.462732e-06
7.780000e-11,1.556000e-05,5.959976e+00,1.426818e-06
7.790000e-11,1.558000e-05,5.991871e+00,1.390901e-06
7.800000e-11,1.560000e-05,6.022719e+00,1.355122e-06
7.810000e-11,1.562000e-05,6.052564e+00,1.319603e-06
7.820000e-11,1.564000e-05,6.081447e+00,1.284446e-06
7.830000e-11,1.566000e-05,6.109404e+00,1.249736e-06
7.840000e-11,1.568000e-05,6.136473e+00,1.215546e-06
7.850000e-11,1.570000e-05,6.162688e+00,1.181933e-06
7.860000e-11,1.572000e-05,6.188082e+00,1.148946e-06
7.870000e-11,1.574000e-05,6.212685e+00,1.116624e-06
7.880000e-11,1.576000e-05,6.236529e+00,1.084996e-06
7.890000e-11,1.578000e-05,6.259640e+00,1.054084e-06
7.900000e-11,1.580000e-05,6.282046e+00,1.023907e-06
7.910000e-11,1.582000e-05,6.303773e+00,9.944733e-07
7.920000e-11,1.584000e-05,6.324845e+00,9.657907e-07
7.930000e-11,1.586000e-05,6.345285e+00,9.378611e-07
7.940000e-11,1.588000e-05,6.365117e+00,9.106834e-07
7.950000e-11,1.590000e-05,6.384362e+00,8.842532e-07
7.960000e-11,1.592000e-05,6.403040e+00,8.585641e-07
7.970000e-11,1.594000e-05,6.421171e+00,8.336072e-07
7.980000e-11,1.596000e-05,6.438774e+00,8.093720e-07
7.990000e-11,1.598000e-05,6.455867e+00,7.858465e-07
8.000000e-11,1.600000e-05,6.472467e+00,7.630175e-07
8.010000e-11,1.602000e-05,6.488591e+00,7.408710e-07
8.020000e-11,1.604000e-05,6.504255e+00,7.193919e-07
8.030000e-11,1.606000e-05,6.519474e+00,6.985649e-07
8.040000e-11,1.608000e-05,6.534263e+00,6.783740e-07
8.050000e-11,1.610000e-05,6.548636e+00,6.588030e-07
8.060000e-11,1.612000e-05,6.562607e+00,6.398356e-07
8.070000e-11,1.614000e-05,6.576189e+00,6.214552e-07
8.080000e-11,1.616000e-05,6.589395e+00,6.036454e-07
8.090000e-11,1.618000e-05,6.602236e+00,5.863898e-07
8.100000e-11,1.620000e-05,6.614724e+00,5.696721e-07
8.110000e-11,1.622000e-05,6.626870e+00,5.534762e-07
8.120000e-11,1.624000e-05,6.638686e+00,5.377863e-07
8.130000e-11,1.626000e-05,6.650181e+00,5.225867e-07
8.140000e-11,1.628000e-05,6.661366e+00,5.078622e-07
8.150000e-11,1.630000e-05,6.672250e+00,4.935979e-07
8.160000e-11,1.632000e-05,6.682843e+00,4.797789e-07
8.170000e-11,1.634000e-05,6.693153e+00,4.663911e-07
8.180000e-11,1.636000e-05,6.703190e+00,4.534205e-07
8.190000e-11,1.638000e-05,6.712961e+00,4.408534e-07
8.200000e-11,1.640000e-05,6.722474e+00,4.286768e-07
8.210000e-11,1.642000e-05,6.731738e+00,4.168778e-07
8.220000e-11,1.644000e-05,6.740760e+00,4.054439e-07
8.230000e-11,1.646000e-05,6.749547e+00,3.943631e-07
8.240000e-11,1.648000e-05,6.758106e+00,3.836236e-07
8.250000e-11,1.650000e-05,6.766444e+00,3.732140e-07
8.260000e-11,1.652000e-05,6.774567e+00,3.631235e-07
8.270000e-11,1.654000e-05,6.782483e+00,3.533414e-07
8.280000e-11,1.656000e-05,6.790195e+00,3.438574e-07
8.290000e-11,1.658000e-05,6.797712e+00,3.346616e-07
8.300000e-11,1.660000e-05,6.805038e+00,3.257443e-07
8.310000e-11,1.662000e-05,6.812179e+00,3.170963e-07
8.320000e-11,1.664000e-05,6.819140e+00,3.087087e-07
8.330000e-11,1.666000e-05,6.825926e+00,3.005727e-07
8.340000e-11,1.668000e-05,6.832543e+00,2.926800e-07
8.350000e-11,1.670000e-05,6.838995e+00,2.850225e-07
8.360000e-11,1.672000e-05,6.845287e+00,2.775926e-07
8.370000e-11,1.674000e-05,6.851423e+00,2.703825e-07
8.380000e-11,1.676000e-05,6.857408e+00,2.633852e-07
8.390000e-11,1.678000e-05,6.863245e+00,2.565935e-07
8.400000e-11,1.680000e-05,6.868940e+00,2.500009e-07
8.410000e-11,1.682000e-05,6.874496e+00,2.436007e-07
8.420000e-11,1.684000e-05,6.879917e+00,2.373866e-07
8.430000e-11,1.686000e-05,6.885206e+00,2.313527e-07
8.440000e-11,1.688000e-05,6.890368e+00,2.254931e-07
8.450000e-11,1.690000e-05,6.895405e+00,2.198021e-07
8.460000e-11,1.692000e-05,6.900322e+00,2.142743e-07
8.470000e-11,1.694000e-05,6.905120e+00,2.089045e-07
8.480000e-11,1.696000e-05,6.909805e+00,2.036877e-07
8.490000e-11,1.698000e-05,6.914378e+00,1.986189e-07
8.500000e-11,1.700000e-05,6.918843e+00,1.936934e-07
8.510000e-11,1.702000e-05,6.923202e+00,1.889067e-07
8.520000e-11,1.704000e-05,6.927459e+00,1.842544e-07
8.530000e-11,1.706000e-05,6.931616e+00,1.797323e-07
8.540000e-11,1.708000e-05,6.935675e+00,1.753364e-07
8.550000e-11,1.710000e-05,6.939640e+00,1.710626e-07
8.560000e-11,1.712000e-05,6.943513e+00,1.669073e-07
8.570000e-11,1.714000e-05,6.947297e+00,1.628666e-07
8.580000e-11,1.716000e-05,6.950992e+00,1.589371e-07
8.590000e-11,1.718000e-05,6.954603e+00,1.551154e-07
8.600000e-11,1.720000e-05,6.958131e+00,1.513982e-07
8.610000e-11,1.722000e-05,6.961579e+00,1.477822e-07
8.620000e-11,1.724000e-05,6.964948e+00,1.442645e-07
8.630000e-11,1.726000e-05,6.968240e+00,1.408420e-07
8.640000e-11,1.728000e-05,6.971458e+00,1.375118e-07
8.650000e-11,1.730000e-05,6.974603e+00,1.342713e-07
